Word,Negative,Positive,Uncertainty,Litigious,Strong,Weak,Constraining
VIBRANT,0,1,0,0,0,0,0
VICTIMS,1,0,0,0,0,0,0
VIOLATE,1,0,0,0,0,0,0
VIOLATED,1,0,0,0,0,0,0
VIOLATES,1,0,0,0,0,0,0
VIOLATING,1,0,0,0,0,0,0
VIOLATION,1,0,0,0,0,0,0
VIOLATIONS,1,0,0,0,0,0,0
VIOLATIVE,1,0,0,1,0,0,0
VIOLATOR,1,0,0,0,0,0,0
VIOLATORS,1,0,0,0,0,0,0
VIOLENCE,1,0,0,0,0,0,0
VIOLENT,1,0,0,0,0,0,0
VIOLENTLY,1,0,0,0,0,0,0
VITIATE,1,0,0,0,0,0,0
VITIATED,1,0,0,0,0,0,0
VITIATES,1,0,0,0,0,0,0
VITIATING,1,0,0,0,0,0,0
VITIATION,1,0,0,0,0,0,0
VOIDABLE,0,0,0,1,0,0,0
VOIDED,1,0,0,1,0,0,0
VOIDING,1,0,0,1,0,0,0
VOLATILE,1,0,1,0,0,0,0
VOLATILITIES,0,0,1,0,0,0,0
VOLATILITY,1,0,1,0,0,0,0
VULNERABILITIES,1,0,0,0,0,0,0
VULNERABILITY,1,0,0,0,0,0,0
VULNERABLE,1,0,0,0,0,0,0
VULNERABLY,1,0,0,0,0,0,0
WARN,1,0,0,0,0,0,0
WARNED,1,0,0,0,0,0,0
WARNING,1,0,0,0,0,0,0
WARNINGS,1,0,0,0,0,0,0
WARNS,1,0,0,0,0,0,0
WARRANTEES,0,0,0,1,0,0,0
WARRANTOR,0,0,0,1,0,0,0
WASTED,1,0,0,0,0,0,0
WASTEFUL,1,0,0,0,0,0,0
WASTING,1,0,0,0,0,0,0
WEAK,1,0,0,0,0,0,0
WEAKEN,1,0,0,0,0,0,0
WEAKENED,1,0,0,0,0,0,0
WEAKENING,1,0,0,0,0,0,0
WEAKENS,1,0,0,0,0,0,0
WEAKER,1,0,0,0,0,0,0
WEAKEST,1,0,0,0,0,0,0
WEAKLY,1,0,0,0,0,0,0
WEAKNESS,1,0,0,0,0,0,0
WEAKNESSES,1,0,0,0,0,0,0
WHATEVER,0,0,0,1,0,0,0
WHATSOEVER,0,0,0,1,0,0,0
WHENSOEVER,0,0,0,1,0,0,0
WHEREABOUTS,0,0,0,1,0,0,0
WHEREAS,0,0,0,1,0,0,0
WHEREAT,0,0,0,1,0,0,0
WHEREBY,0,0,0,1,0,0,0
WHEREFORE,0,0,0,1,0,0,0
WHEREIN,0,0,0,1,0,0,0
WHEREOF,0,0,0,1,0,0,0
WHEREON,0,0,0,1,0,0,0
WHERETO,0,0,0,1,0,0,0
WHEREUNDER,0,0,0,1,0,0,0
WHEREUPON,0,0,0,1,0,0,0
WHEREWITH,0,0,0,1,0,0,0
WHISTLEBLOWERS,0,0,0,1,0,0,0
WHOMEVER,0,0,0,1,0,0,0
WHOMSOEVER,0,0,0,1,0,0,0
WHOSOEVER,0,0,0,1,0,0,0
WILFUL,0,0,0,1,0,0,0
WILL,0,0,0,0,1,0,0
WILLFUL,0,0,0,1,0,0,0
WILLFULLY,1,0,0,1,0,0,0
WILLFULNESS,0,0,0,1,0,0,0
WIN,0,1,0,0,0,0,0
WINNER,0,1,0,0,0,0,0
WINNERS,0,1,0,0,0,0,0
WINNING,0,1,0,0,0,0,0
WITNESS,0,0,0,1,0,0,0
WITNESSES,0,0,0,1,0,0,0
WORRIES,1,0,0,0,0,0,0
WORRY,1,0,0,0,0,0,0
WORRYING,1,0,0,0,0,0,0
WORSE,1,0,0,0,0,0,0
WORSEN,1,0,0,0,0,0,0
WORSENED,1,0,0,0,0,0,0
WORSENING,1,0,0,0,0,0,0
WORSENS,1,0,0,0,0,0,0
WORST,1,0,0,0,0,0,0
WORTHLESS,1,0,0,0,0,0,0
WORTHY,0,1,0,0,0,0,0
WRIT,0,0,0,1,0,0,0
WRITEDOWN,1,0,0,0,0,0,0
WRITEDOWNS,1,0,0,0,0,0,0
WRITEOFF,1,0,0,0,0,0,0
WRITEOFFS,1,0,0,0,0,0,0
WRITS,0,0,0,1,0,0,0
WRONG,1,0,0,0,0,0,0
WRONGDOING,1,0,0,0,0,0,0
WRONGDOINGS,1,0,0,0,0,0,0
WRONGFUL,1,0,0,0,0,0,0
WRONGFULLY,1,0,0,0,0,0,0
WRONGLY,1,0,0,0,0,0,0
FALSE,1,0,0,0,0,0,0
